lemma_key	status	token_count	text_count	text_counts	lemma_hints	zazaki_variants	lerch_variants	context_gloss_hints	glossary_entries	glossary_match_sources	example_ref	example_token_zazaki	example_token_lerch	example_line_zazaki	example_line_lerch
golikande	review_candidate	3	1	goin-puhu-kusunun-hikayesi:3	golikande	golikangdê	gōlikā́ṅde,; gōlikā́ṅde;	among the cattle			goin-puhu-kusunun-hikayesi:g02_l03:2	golikangdê	gōlikā́ṅde;	Kêynêkê şwêna golikangdê; kêynêk rocêki yerêy golikana yêna,	Keíneke šuén’a gōlikā́ṅde; keínek rṓd̮eki yé̱rei gōlikā́na yén’a,
hadrau	review_candidate	3	2	kauge-nyerib-u-hyeni:2; kauge-nyerib-u-sivani:1	hadrau	'hadraw	h̔ādrāu,; h̔ādraú.; h̔adraú,	is ready			kauge-nyerib-u-hyeni:h04_l02:1	'hadraw	h̔ādrāu,	mê 'hadraw, mêyştê ma yêni pêy rezan. Xalef ağa 'haber erşawûtê	me h̔ādrāu, meíšte mā yén’i pei ré̱zān. Χalé̱f aγá h̔abé̱r e̱ršau’úte
hadre	review_candidate	8	3	kauge-nyerib-u-hyeni:4; kauge-nyerib-u-sivani:3; uc-kardes-masali:1	hadre	'hadre; 'hadrê	h̔adré̱; h̔ādré̱; h̔ādré; h̔adré̱; h̔adré̱	ready			kauge-nyerib-u-hyeni:h03_l01:0	'hadre	h̔adré̱	'hadre kêri, qam rocûkê 'Hyênêra 'haberê amêyê ma kawğe kêni.	h̔adré̱ kéri, qām rṓd̮uke Hʿyẹ̄́nera h̔abé̱re āmeíye mā kauγé̱ kén’i.
heist	review_candidate	4	1	ali-agha-ladi-kelhani:4	heist	hêyşt; 'hêyşt	h̔eíšt; heišt; heíšt; heíšt	eight			ali-agha-ladi-kelhani:a04_l06:4	'hêyşt	h̔eíšt	yê kişti. Dês û 'hêyşt teni merdümi ğaribi kişti. Eskêr ağayra şê,	ye kíšti. Des u h̔eíšt té̱ni me̱rdṳ́mi γarī́bi kíšti. E̱skér aγaíra šẹ̄,
helbet	review_candidate	3	1	uc-kardes-masali:3	helbet	hêlbêt	helbét	perhaps			uc-kardes-masali:tb01_l07:10	hêlbêt	helbét	va bêrar yêni: warzi, ma şyêri yalêy êna dêyştê bitini, hêlbêt	vā berār yéni: wārzi, mā šyéri yaleí én’a deíšte bitíni, helbét
hemam	review_candidate	4	2	degirmenci-ve-tilki:2; uc-kardes-masali:2	hemam	'hemam; 'hêmam; 'hêmamra	h̔é̱m’ām,; h̔e̱m’ām,; h̔emám,; h̔emā́mra	bath; ABL			degirmenci-ve-tilki:mf03_l12:5	'hemam	h̔é̱m’ām,	şadê Mısri wayştê, warzê, şwê 'hemam, xoê bışû, temiz kê, byê,	šáde Mi̥sri waíšte, wárze, šúe h̔é̱m’ām, χóe bi̥šú, te̱míz ke, bye,
heni	review_candidate	3	2	goin-puhu-kusunun-hikayesi:2; uc-kardes-masali:1	heni	'hêni; hêni	h̔én’i; hén’ī	again			goin-puhu-kusunun-hikayesi:g02_l13:0	'hêni	h̔én’i	'hêni twêri golêkangdê nyêşwêna, ez etya nyêvêndêna.	h̔én’i túeri gōlekā́ṅde ńešuén’a, e̱z e̱tía ńevendén’a.
henzari	review_candidate	3	1	kauge-nyerib-u-hyeni:3	henzari	hênzari	henzā́ri; henzāri,; henzā́ri.	thousand			kauge-nyerib-u-hyeni:h07_l01:10	hênzari	henzā́ri	Daqma beg şê, eskêr toplê kêrd, 'hêta vist roc çêhêr hênzari	Dáqma be̱g šẹ̄, e̱skér tōple kerd, h̔éta vīst rōd̮ t̮ehér henzā́ri
het	review_candidate	14	5	uc-kardes-masali:7; degirmenci-ve-tilki:3; ali-agha-ladi-kelhani:2; goin-puhu-kusunun-hikayesi:1; kauge-nyerib-u-hyeni:1	het	'hêt; 'het	h̔ēt,; h̔et,; h̔et.; h̔e̱t,; h̔e̱t; h̔ēt.; h̔e̱t.	side; to			ali-agha-ladi-kelhani:a02_l08:2	'hêt	h̔ēt.	Qasim ağa 'hêt. Qasim ağa werişt bê aspar, kawta eskêri vêr,	Qasím aγá h̔ēt. Qasím aγá we̱ríšt be aspā́r, kaúta e̱skéri ver,
hetake	review_candidate	3	2	kauge-nyerib-u-hyeni:2; kauge-nyerib-u-sivani:1	hetake	'hetakê; hetakê	h̔é̱take; he̱táke	as long as			kauge-nyerib-u-hyeni:h04_l15:1	'hetakê	h̔é̱take	ağa, 'hetakê ma nyêmiri ma nyêverdani tê, şyêri kawğe. Xalef ağa	aγá, h̔é̱take mā ńémiri mā ńeve̱rdā́ni te, šyẹ̄́ri kauγé̱. Χalé̱f aγá
hete	review_candidate	9	2	uc-kardes-masali:7; ali-agha-ladi-kelhani:2	hete	'hêtê; hetê; 'hetê	h̔ēte; hé̱te; h̔é̱te	with; side			ali-agha-ladi-kelhani:a02_l10:5	hetê	hé̱te	Qasim ağa şi Ali ağay hetê ronişt va kê: ağa, ez ama twêra ric	Qasím aγá ši Áli aγaí hé̱te rōníšt vā ke: aγá, e̱z amá túera rīd̮
hiris	review_candidate	4	1	ali-agha-ladi-kelhani:4	hiris	hiris; Hiris	híris; Híris	thirty			ali-agha-ladi-kelhani:a01_l02:9	hiris	híris	Ali ağay Narbyêş. Ali ağa çêhêr dawang da pyêrû, hiris û çêhêr	Áli aγaí Nārbyẹ̄́š. Áli aγá t̮ehér daú’āṅ dā pyérū, híris u t̮ehér
hyeris	review_candidate	2	2	gespraech-mit-hassan:1; kauge-nyerib-u-hyeni:1	hyeris	Hyêris	Hyéris; Hyéris	thirty			gespraech-mit-hassan:h01_l06:0	Hyêris	Hyéris	Hyêris û çêhêr dewi aşirêta mai.	Hyéris u t̮ehér dé̱wi ašíreta mā́’i.
izmi	review_candidate	5	3	degirmenci-ve-tilki:2; kauge-nyerib-u-hyeni:2; uc-kardes-masali:1	izmi	izmi	ī́zmi; ī́zmí	permission			degirmenci-ve-tilki:mf02_l12:1	izmi	ī́zmi	êfêndim: izmi mê bıdê, ez twêri vaca. Paşay Mısri izmi lûê da.	eféndim: ī́zmi me bi̥dé, e̱z túeri vā́d̮a. Pašaí Mi̥sri ī́zmi lú’e dā.
ka	review_candidate	4	2	kauge-nyerib-u-sivani:2; uc-kardes-masali:2	ka	ka	ka-; ka; ka,	would			kauge-nyerib-u-sivani:s05_l14:2	ka	ka	nyêdani, ez ka pêynyay dawani Nyêribi veşna, heminê taalan ka, çım-	ńedā́ni, e̱z ka peińai dauā́ni Ńeríbi vé̱šna, hé̱mine tá’alan ka, t̮i̥m-
kagit	review_candidate	17	1	uc-kardes-masali:17	kagit	kağit	kaγít				uc-kardes-masali:tb03_l01:5	kağit	kaγít	maci yêri. Dyaw werişt, yaw kağit noşt, da 'Hasanêkira, va kê:	mā́d̮i yẹ̄́rí. D́au we̱ríšt, yau kaγít no̤št, dā H̔asanékira, vā ke:
kagiti	review_candidate	3	1	uc-kardes-masali:3	kagiti	kağiti	kaγíti				uc-kardes-masali:tb03_l05:9	kağiti	kaγíti	dı saati şê, kağit akerd, wengd, awnya kê, dyewi kağiti noştû ekê	di̥ sá’ati šẹ̄, kaγít āké̱rd, we̱ṅd, auńā́ ke, d́é̱wi kaγíti nó̤štu é̱ke
kaugau	review_candidate	5	1	kauge-nyerib-u-hyeni:5	kaugau	kawğaw	kauγaú.; kauγaú,	fought			kauge-nyerib-u-hyeni:h03_l04:2	kawğaw	kauγaú.	kawğe ma kawğaw.	ḱauγé̱ mā kauγaú.
kauta	review_candidate	7	4	ali-agha-ladi-kelhani:2; kauge-nyerib-u-hyeni:2; kauge-nyerib-u-sivani:2; uc-kardes-masali:1	kauta	kawta	kaúta; kaúta,; kaúta; kautá	went			ali-agha-ladi-kelhani:a02_l08:8	kawta	kaúta	Qasim ağa 'hêt. Qasim ağa werişt bê aspar, kawta eskêri vêr,	Qasím aγá h̔ēt. Qasím aγá we̱ríšt be aspā́r, kaúta e̱skéri ver,
keife	review_candidate	3	2	gespraech-mit-hassan:2; uc-kardes-masali:1	keife	Kêyfê; kêyfê	Keífe; keífe	condition; wherever			gespraech-mit-hassan:h01_l01:0	Kêyfê	Keífe	Kêyfê twê sênyênû?	Keífe túe seńén’u?
keinek	review_candidate	9	1	goin-puhu-kusunun-hikayesi:9	keinek	Kêynêk; kêynêk; kêynêkra	Keínek; keínek; keínekra	girl; RECIP			goin-puhu-kusunun-hikayesi:g02_l03:3	kêynêk	keínek	Kêynêkê şwêna golikangdê; kêynêk rocêki yerêy golikana yêna,	Keíneke šuén’a gōlikā́ṅde; keínek rṓd̮eki yé̱rei gōlikā́na yén’a,
keineke	review_candidate	5	1	goin-puhu-kusunun-hikayesi:5	keineke	kêynêkê; Kêynêkê	keíneke; Keíneke; keíneke,	the girl			goin-puhu-kusunun-hikayesi:g02_l03:0	Kêynêkê	Keíneke	Kêynêkê şwêna golikangdê; kêynêk rocêki yerêy golikana yêna,	Keíneke šuén’a gōlikā́ṅde; keínek rṓd̮eki yé̱rei gōlikā́na yén’a,
kerdini	review_candidate	2	2	kauge-nyerib-u-hyeni:1; kauge-nyerib-u-sivani:1	kerdini	kêrdini	kerdíni.; kerdíni,	was doing; you fought			kauge-nyerib-u-hyeni:h01_l03:9	kêrdini	kerdíni.	amê zımêy 'Hyêni. Yaw merdüm 'Hyênêyic zımecê xoêri cit kêrdini.	āmé zi̥meí Hʿyẹ̄́ni. Yau me̱rdṳ́m Hʿyẹ̄́neyid̮ zi̥mé̱d̮e χóeri d̮it kerdíni.
keri	review_candidate	3	3	goin-puhu-kusunun-hikayesi:1; kauge-nyerib-u-hyeni:1; kauge-nyerib-u-sivani:1	keri	kêri	kéri.; kéri,; kéri	-army; make			goin-puhu-kusunun-hikayesi:g04_l09:1	kêri	kéri.	goinê kêri. Awca bi yaw goinê, fêrayê, şi.	gō’íne kéri. Aúd̮a bī yau gō’íne, ferā́ye, šī.
kidi	review_candidate	6	1	uc-kardes-masali:6	kidi	kıci	ki̥d̮i; kí̥d̮i	small			uc-kardes-masali:tb01_l01:9	kıci	ki̥d̮i	Cayki bi çi nyêbi, hiryê bêrai bi, namêy bêray kıci 'Hasanêk,	D̮aíkí bī t̮í ńébī, hī́rye berá’i bī, nameí beraí ki̥d̮i Hʿasanék,
kindan	review_candidate	3	1	degirmenci-ve-tilki:3	kindan	kincang; kincan	kind̮áṅ; kind̮ā́n	clothes			degirmenci-ve-tilki:mf03_l07:2	kincang	kind̮áṅ	yaw qati kincang bıdê mê, ez bêna çêmçaqû paşari, wa pêra gû;	yau qáti kind̮áṅ bi̥dé me, e̱z bén’a t̮emt̮aqú pašári, wa perá ǵu;
kunagi	review_candidate	3	3	degirmenci-ve-tilki:1; kauge-nyerib-u-hyeni:1; uc-kardes-masali:1	kunagi	kûnaği	kunáγi	before			degirmenci-ve-tilki:mf04_l08:2	kûnaği	kunáγi	paşa berd kûnaği paşay Mısri, fintoêra amêy war, lwê desti yê te-	pašá be̱rd kunáγi pašaí Mí̥sri, fintṓera āmeí war, lúe dé̱sti ye te̱-
la	review_candidate	5	4	degirmenci-ve-tilki:2; goin-puhu-kusunun-hikayesi:1; kauge-nyerib-u-sivani:1; uc-kardes-masali:1	la	la	la; la-	but-; flood			degirmenci-ve-tilki:mf03_l01:3	la	la	paşay bê, pyêrû la seri berd, ez twêri cinê pyêrû la seri berdi,	pašaí be, pyéru la sé̱ri be̱rd, e̱z túeri d̮íne pyéru la sé̱ri bé̱rdi,
lad	review_candidate	21	4	ali-agha-ladi-kelhani:9; kauge-nyerib-u-sivani:6; goin-puhu-kusunun-hikayesi:3; uc-kardes-masali:3	lad	laci; lacana; Laci; lacan; lac; lacêkû	Lā́d̮i; lā́d̮i; lad̮ā́na; lā́d̮i; lád̮ān; lād̮ā́na,; lā́d̮āna; lād̮	son; EZ/GEN; PL; EZ/OBL; boy; son/boy; DIM/one; OBL			ali-agha-ladi-kelhani:a01_l01:2	laci	lā́d̮i	Ali ağa laci Kêlhani mirêy na'hêy Karbegani. Namêy daway	Áli aγá lā́d̮i Kelháni mírei nah̔eí Karbe̱gā́ni. Nameí daú’ai
ladeki	review_candidate	5	1	goin-puhu-kusunun-hikayesi:5	ladeki	lacêki	lā́d̮eki; lā́d̮eki	of the boy			goin-puhu-kusunun-hikayesi:g03_l05:3	lacêki	lā́d̮eki	zıbil wêlê kêrda lacêki ser. Bawki kêynêk amêy kêyê, cênyay	zi̥bíl wél’e kérda lā́d̮eki se̱r. Baúki keínek āmeí keíye, d̮éniai
ladim	review_candidate	3	1	uc-kardes-masali:3	ladim	lacim	lā́d̮im,; lā́d̮im.	my son			uc-kardes-masali:tb04_l10:6	lacim	lā́d̮im,	pawcêna, ana. Dyewi 'Hasanêkira va kê: lacim, tê vengi xoê mekê,	paud̮én’a, ā́na. D́é̱wi H̔asanékira va ke: lā́d̮im, te vé̱ṅgi χóe mé̱ke,
lau	review_candidate	2	2	degirmenci-ve-tilki:1; uc-kardes-masali:1	lau	law	lau; lau-	mouth; lips			degirmenci-ve-tilki:mf05_l01:1	law	lau	warzê, law lingêrû. Çêmçaqû paşa va kê lwêra: nêkay paşay Mışri	wárze, lau língeru. T̮emt̮aqú pašá vā ke lúera: nekaí pašai Mí̥šri
launa	review_candidate	6	2	kauge-nyerib-u-sivani:4; kauge-nyerib-u-hyeni:2	launa	lawna	launā́; launā	kissed			kauge-nyerib-u-hyeni:h09_l08:3	lawna	launā	Daqma beg şê, lawna Xalef ağay lingêrû, Xalef ağay lawna Daqma	Dáqma be̱g šẹ̄, launā Χalé̱f aγái língeru, Χalé̱f aγái launā Dáqma
legei	review_candidate	3	1	degirmenci-ve-tilki:3	legei	lêğêy	leγeí.; leγeí,				degirmenci-ve-tilki:mf03_l08:7	lêğêy	leγeí,	'hata dı rodi eskêri xoê mevêcê sêlam lêğêy, 'heta çêmçaqû paşa	h̔ā́t’a di̥ rōdi e̱skéri χóe mé̱ved̮e selám leγeí, h̔é̱t’a t̮emt̮aqú pašá
lingeru	review_candidate	4	3	kauge-nyerib-u-sivani:2; degirmenci-ve-tilki:1; kauge-nyerib-u-hyeni:1	lingeru	lingêrû	língeru.; língeru,; líṅgeru; líṅgeru,	feet			degirmenci-ve-tilki:mf05_l01:2	lingêrû	língeru.	warzê, law lingêrû. Çêmçaqû paşa va kê lwêra: nêkay paşay Mışri	wárze, lau língeru. T̮emt̮aqú pašá vā ke lúera: nekaí pašai Mí̥šri
male	review_candidate	3	2	kauge-nyerib-u-sivani:2; kauge-nyerib-u-hyeni:1	male	malê	mā́le; mā́le	house			kauge-nyerib-u-hyeni:h02_l10:9	malê	mā́le	Nyêribû kic, Dêyştêy 'Henzi wa mûqaytê xoê bi, wa malê xoê byê,	Ńeríbu kid̮, Deíštei Hʿé̱nzi wa muqaíte χóe bi, wa mā́le χóe bye,
maulet	review_candidate	3	1	kauge-nyerib-u-hyeni:3	maulet	mawlêt	maulét; maulét,	respite			kauge-nyerib-u-hyeni:h06_l09:0	mawlêt	maulét	mawlêt bıdê mê. Xalef ağa va kê: 'haici, wa twêri vist roc mawlêt,	maulét bi̥dé me. Χalé̱f aγá vā ke: h̔á’id̮i, wa túeri vīst rōd̮ maulét,
medi	review_candidate	2	2	kauge-nyerib-u-hyeni:1; kauge-nyerib-u-sivani:1	medi	medi; mêdi	mé̱di,; médi	do not let; -Ahmed			kauge-nyerib-u-hyeni:h05_l08:5	medi	mé̱di,	çewi eskêri Daqma begi vêra medi, heminê bıkşi. Eskêri Xalef	t̮é̱wi e̱skéri Dáqma bé̱gi véra mé̱di, hé̱mine bi̥kší. E̱skéri Χalé̱f
meiste	review_candidate	8	2	kauge-nyerib-u-hyeni:6; kauge-nyerib-u-sivani:2	meiste	mêyştê	meíšte	tomorrow			kauge-nyerib-u-hyeni:h03_l08:9	mêyştê	meíšte	erşawûtê 'Hyênê Daqma begiri va kê: roci pangcinê, nyê mêyştê byê,	e̱ršau’úte Hʿyẹ̄́ne Dáqma bé̱giri vā ke: rōd̮i paṅd̮íne, ńe meíšte bye,
meitani	review_candidate	3	1	kauge-nyerib-u-hyeni:3	meitani	mêytani	meitāni; meítāni	dead bodies			kauge-nyerib-u-hyeni:h09_l02:3	mêytani	meitāni	pyêrû kişyay, byê mêytani xoê berê, mêytani mê waderê çawdê	pyéru kišyái, bye meitāni χóe bé̱re, meitāni me wáde̱re t̮aúde
merdu	review_candidate	3	2	degirmenci-ve-tilki:2; goin-puhu-kusunun-hikayesi:1	merdu	merdû	mé̱rdu.; mé̱rdu.	died			degirmenci-ve-tilki:mf05_l07:7	merdû	mé̱rdu.	lwê şi gêray, arêwangçi di, gnaw erû, merdû. Lwê amêy, paşay Mıs-	lúe ši geraí, ārewāṅt̮í dī, gnau é̱ru, mé̱rdu. Lúe āmeí, pašai Mí̥s-
merduomi	review_candidate	2	2	ali-agha-ladi-kelhani:1; uc-kardes-masali:1	merduomi	merdwomi	mē̱rduó̤mi; me̱rduómi	people			ali-agha-ladi-kelhani:a03_l09:6	merdwomi	mē̱rduó̤mi	lacan bıkşi; hêma dês û hêyşti merdwomi ğaribi yênê 'hetê esti,	lád̮ān bi̥kší; hém’a des u heíšti mē̱rduó̤mi γarī́bi yéne h̔é̱te é̱sti,
mide	review_candidate	3	1	kauge-nyerib-u-hyeni:3	mide	mıdê	mí̥de; mí̥de	with			kauge-nyerib-u-hyeni:h01_l07:10	mıdê	mí̥de	va kê: Mêla Hasêyni Mûğara xoêra cişmêni mênû, wexti piriki mıdê	vā ke: Mél’a Haseíni Muγará χóera d̮išmeni ménu, wé̱χti pī́riki mí̥de
min	review_candidate	2	2	kauge-nyerib-u-hyeni:1; uc-kardes-masali:1	min	min	min	1SG			kauge-nyerib-u-hyeni:h01_l08:3	min	min	yaw ğızmkari piriki min kiştû, ez êyroê 'hêyfi twêra gênû. Merdümi	yau γi̥zmkā́ri pī́riki min kíštu, e̱z eíroe h̔eífi túera ǵén’u. Me̱rdṳ́mi
mina	review_candidate	4	1	uc-kardes-masali:4	mina	mina; mına	mína; mí̥na	my			uc-kardes-masali:tb03_l10:6	mına	mí̥na	ver kê, emşoê 'Hasanêk wa kêynay mına pilê 'het ra kû, sêba mıri	ve̱r ke, ḗ̱mšoe H̔asanék wa keínai mí̥na píle h̔e̱t rā ku, sebā́ mí̥ri
misr	review_candidate	3	1	degirmenci-ve-tilki:3	misr	Mısr	Mi̥sr,; Mí̥sr	Egypt			degirmenci-ve-tilki:mf02_l10:3	Mısr	Mi̥sr,	Lûê weriştê, şyê Mısr, şi paşay Mısr 'hêt, temênê kêrd. Pa-	Lú’e we̱ríšte, šíe Mi̥sr, šī pašai Mí̥sr h̔et, té̱mene kerd. Pa-
muqaite	review_candidate	3	1	kauge-nyerib-u-hyeni:3	muqaite	mûqaytê	muqaíte	on guard			kauge-nyerib-u-hyeni:h02_l07:9	mûqaytê	muqaíte	kê: ğızmkari Mêla 'Hasêyni Mûğeraw. Xalef ağa va kê: mûqaytê	ke: γi̥zmkā́ri Mél’a Hʿaseíni Muγe̱raú. Χalé̱f aγá vā ke: muqaíte
na	review_candidate	12	4	uc-kardes-masali:6; kauge-nyerib-u-hyeni:4; goin-puhu-kusunun-hikayesi:1; kauge-nyerib-u-sivani:1	na	na; nya	nā; ńa; nā.; ńa,; nā.; na,	ended; not			goin-puhu-kusunun-hikayesi:g03_l02:1	nya	ńa,	sağê nya, 'hêyrkê mê bêray twê nyêdi, nyê ez vêndêna, nyê tı vındê.	sáγe ńa, h̔eirke me beraí túe ńédī, ńe e̱z vendén’a, ńe ti̥ ví̥nde.
namau	review_candidate	3	2	goin-puhu-kusunun-hikayesi:2; kauge-nyerib-u-sivani:1	namau	nyamaw	ńāmaú; ńāmaú,; ńāmaú,	did not come; ordered			goin-puhu-kusunun-hikayesi:g02_l12:10	nyamaw	ńāmaú	ekê bêray mê amaw, ez zana weşû, 'hêyrkê bêray mê nyamaw ez	é̱k’e beraí me āmaú, e̱z zā́na wé̱šu, h̔eirke beraí me ńāmaú e̱z
namei	review_candidate	9	4	uc-kardes-masali:5; gespraech-mit-hassan:2; ali-agha-ladi-kelhani:1; degirmenci-ve-tilki:1	namei	namêy; Namêy	nameí; Nāmeí; Nameí; nāmeí	name			ali-agha-ladi-kelhani:a01_l01:7	Namêy	Nameí	Ali ağa laci Kêlhani mirêy na'hêy Karbegani. Namêy daway	Áli aγá lā́d̮i Kelháni mírei nah̔eí Karbe̱gā́ni. Nameí daú’ai
nan	review_candidate	4	1	uc-kardes-masali:4	nan	nang	nāṅ	food			uc-kardes-masali:tb04_l05:4	nang	nāṅ	kêynay kûtıki senyyê enoê nang 'hadre kerdû, daw twê, twê enoê	keínai kuti̥ki sé̱ń’ie ḗ̱n’oe nāṅ h̔adré̱ ké̱rdu, dau túe, túe ḗ̱n’oe
ne	review_candidate	40	7	kauge-nyerib-u-hyeni:17; ali-agha-ladi-kelhani:7; kauge-nyerib-u-sivani:7; uc-kardes-masali:4; degirmenci-ve-tilki:2; goin-puhu-kusunun-hikayesi:2; gespraech-mit-hassan:1	ne-; ne	nyê; nyêvêrdana; nê; nyêşyêna; nyêdana; nyêkêna; nyêmiri; nyêbê	ńešyén’a; ńeverdā́na,; ńe; ńe; ńémiri; ne-; ńébe,; ńegeraút.	NEG; spare/leave; not; be; give; now; die; be able			ali-agha-ladi-kelhani:a01_l03:5	nyêbê	ńébe,	kişti. Çawdi Ali ağay çi nyêbê, çewi desti Ali ağay nyêgêrawt. Ali	kíšti. T̮aúdi Áli aγaí t̮i ńébe, t̮é̱wi dé̱sti Áli aγaí ńegeraút. Áli
nebi	review_candidate	2	2	degirmenci-ve-tilki:1; uc-kardes-masali:1	nebi	nyêbi	ńébī,	there was not; was not			degirmenci-ve-tilki:mf01_l01:3	nyêbi	ńébī,	Cayki bi çi nyêbi, yaw Alah bê, yaw arêwangçi bê. Ariş tê'h-	D̮aíki bī t̮i ńébī, yau Aláh bẹ̄, yau ārewāṅt̮í bẹ̄. Āríš tēh̔-
nedi	review_candidate	3	2	uc-kardes-masali:2; goin-puhu-kusunun-hikayesi:1	nedi	nyêdi	ńédī,; ńédi.; ńédī.	did not see			goin-puhu-kusunun-hikayesi:g03_l02:6	nyêdi	ńédī,	sağê nya, 'hêyrkê mê bêray twê nyêdi, nyê ez vêndêna, nyê tı vındê.	sáγe ńa, h̔eirke me beraí túe ńédī, ńe e̱z vendén’a, ńe ti̥ ví̥nde.
nemad	review_candidate	2	2	degirmenci-ve-tilki:1; goin-puhu-kusunun-hikayesi:1	nemad	nêmac	nemā́d̮; nemā́d̮	prayer			degirmenci-ve-tilki:mf05_l03:6	nêmac	nemā́d̮	nê, şwê, dêsmaç bigi, byê zerê, nêmac bıkê. Arêwangçi va kê	ne, šúe, desmā́t̮ bigí, bye zé̱re, nemā́d̮ bi̥ké. Ārewāṅt̮í vā ke
neribu	review_candidate	4	1	kauge-nyerib-u-hyeni:4	neribu	Nyêribû	Ńeríbu; Ńeríbu,	to Nerib			kauge-nyerib-u-hyeni:h02_l10:0	Nyêribû	Ńeríbu	Nyêribû kic, Dêyştêy 'Henzi wa mûqaytê xoê bi, wa malê xoê byê,	Ńeríbu kid̮, Deíštei Hʿé̱nzi wa muqaíte χóe bi, wa mā́le χóe bye,
nesnautu	review_candidate	2	2	degirmenci-ve-tilki:1; uc-kardes-masali:1	nesnautu	nyêsnaûtû; nêşnaûtû	ńesna’útu.; nešna’útu,	I have not heard; do not know			degirmenci-ve-tilki:mf03_l06:5	nyêsnaûtû	ńesna’útu.	wejirû, mê namêy çêmçêqû paşay nyêsnaûtû. Lûê va kê: êfêndim,	we̱žī́ru, me nameí t̮emt̮eqú pašai ńesna’útu. Lú’e vā ke: eféndim,
nezana	review_candidate	3	2	degirmenci-ve-tilki:2; goin-puhu-kusunun-hikayesi:1	nezana	nyêzana	ńézana; ńézāna; ńezā́na	does not know; I do not know			degirmenci-ve-tilki:mf05_l06:2	nyêzana	ńézana	maç bigêrû, nyêzana rayêr qancaw. Lwê paût, arêwangçi nyawme,	mā́t̮ biǵeru, ńézana rayér qānd̮aú. Lúe pa’út, ārewāṅt̮í ńaúme̱,
nost	review_candidate	5	1	uc-kardes-masali:5	nost	noşt	no̤št,; no̤št:; nošt,; nöšt,	wrote			uc-kardes-masali:tb03_l01:6	noşt	no̤št,	maci yêri. Dyaw werişt, yaw kağit noşt, da 'Hasanêkira, va kê:	mā́d̮i yẹ̄́rí. D́au we̱ríšt, yau kaγít no̤št, dā H̔asanékira, vā ke:
nostu	review_candidate	5	1	uc-kardes-masali:5	nostu	noştû	nó̤štu; no̤štu; no̤štu,; nó̤štu.; nó̤štu:	wrote			uc-kardes-masali:tb03_l05:10	noştû	nó̤štu	dı saati şê, kağit akerd, wengd, awnya kê, dyewi kağiti noştû ekê	di̥ sá’ati šẹ̄, kaγít āké̱rd, we̱ṅd, auńā́ ke, d́é̱wi kaγíti nó̤štu é̱ke
pand	review_candidate	3	3	ali-agha-ladi-kelhani:1; degirmenci-ve-tilki:1; gespraech-mit-hassan:1	pand	pangc; pangd	pāṅd; paṅd̮; pāṅd̮	five			ali-agha-ladi-kelhani:a02_l09:6	pangd	pāṅd	amêy Ğêytê, Ğêytêra sêytê gêrawt, bi pangd sêytê şi Ali ağay 'het.	āmeí Γeíte, Γeítera seíte geraút, bi pāṅd seíte ši Áli aγaí h̔e̱t.
pasa	review_candidate	11	1	degirmenci-ve-tilki:11	pasa	paşa; Paşa	pašá; Pašá; pašá,	pasha			degirmenci-ve-tilki:mf03_l03:9	paşa	pašá	lingê, mê enoê dest tepişt awkêra vecyaya tebêr, çêmçêqû paşa	líṅge, me ḗ̱n’oe de̱st te̱píšt aúkera ve̱d̮iáya te̱bér, t̮emt̮equ pašá
pasade	review_candidate	4	1	degirmenci-ve-tilki:4	pasade	paşadê	pašáde	of the pasha			degirmenci-ve-tilki:mf02_l04:5	paşadê	pašáde	vera dê, ez twêri kêynay paşadê Mısri wazêna. Arêwangçi va	ve̱rā́ de, e̱z túeri keínai pašáde Mí̥sri wazén’a. Ārewāṅt̮í vā
pasai	review_candidate	20	1	degirmenci-ve-tilki:20	pasai	paşay; Paşay	pašai; pašaí; Pašaí; Pašai	pasha			degirmenci-ve-tilki:mf02_l10:5	paşay	pašai	Lûê weriştê, şyê Mısr, şi paşay Mısr 'hêt, temênê kêrd. Pa-	Lú’e we̱ríšte, šíe Mi̥sr, šī pašai Mí̥sr h̔et, té̱mene kerd. Pa-
peinai	review_candidate	4	1	kauge-nyerib-u-sivani:4	peinai	pêynyay	peíńai; peíńai; peińai	all			kauge-nyerib-u-sivani:s02_l14:1	pêynyay	peíńai	ma pêynyay dawani Nyêribi veşnêni. Avdûlah ağay 'habêr erşawûtê	mā peíńai dauā́ni Ńeríbi ve̱šnén’i. Avdúl’ah aγái h̔abér e̱ršau’úte
